,39+3
2474,1.4930406729902579
2475,-17.298609871246647
2476,7.1860552449588
2477,46.335793331032434
2478,33.418314574318046
2479,29.799583113880363
2480,39.56997464784602
2481,47.9850880917243
2482,24.666453853666617
2483,7.028880663560811
2484,20.067133355852643
2485,53.97708985321394
2486,50.660546172986336
2487,45.74463413186171
2488,47.435453156588835
2489,52.33600731566458
2490,21.125039867522407
2491,0.9798947889939181
2492,17.028778687638425
2493,53.01482484612932
2494,47.43715738195764
2495,39.20984277426855
2496,43.422292604633626
2497,48.48769541178883
2498,9.602909014249107
2499,-2.848799669775338
2500,18.12163424676722
2501,59.39589964390869
2502,46.877289941879845
2503,36.30182795658382
2504,37.65491402414969
2505,51.3297751057546
2506,28.357390886523383
2507,-1.378692166977111
2508,21.29848958627171
2509,58.996051326773696
2510,45.12670359239881
2511,37.42863984645556
2512,40.48425688045792
2513,50.87439701653225
2514,24.196767308212607
2515,7.593307210837668
2516,20.773929758857783
2517,61.5912437506913
2518,51.548420812561695
2519,36.83730358653788
2520,40.10691805724724
2521,48.72171605123321
2522,15.326449036636737
2523,-8.24362739478577
2524,10.835789266755464
2525,53.908230902700076
2526,51.83473575500461
2527,39.65350951847355
2528,39.663423427553575
2529,41.29095159815324
2530,-2.2913109929504656
2531,-15.12723250759234
2532,3.202448438096629
2533,38.755364774004235
2534,28.93935182240968
2535,24.200893810521023
2536,23.240319830882843
2537,32.30603573976154
2538,-12.50350446492518
2539,-31.15173459109575
2540,-12.649574615531918
2541,23.916110116131648
2542,30.290515168482376
2543,27.36141405868957
2544,31.62599970317458
2545,34.30320340437364
2546,-13.552356380784705
2547,-15.797839322012992
2548,11.203489941992089
2549,44.27106774585708
2550,37.993351447633984
2551,31.13908042913149
2552,43.17567176405669
2553,50.80620731675425
2554,22.938416545797097
2555,-0.5457903209210475
2556,20.247282282766285
2557,68.28122736655057
2558,55.5528877955862
2559,44.93038363907257
2560,45.18828687620592
2561,47.41598042514755
2562,13.766108442826857
2563,-5.851676273940547
2564,21.797292130522553
2565,63.76062628054725
2566,51.16144965203369
2567,41.86896531916703
2568,42.20476494290196
2569,46.861804133275086
2570,12.766216646814472
2571,-4.797617586960072
2572,14.539812175394957
2573,49.62369111580365
2574,40.87496556926356
2575,35.68449658494146
2576,37.107883519337875
2577,44.1343064218035
2578,4.7512888462125416
2579,-16.353095084142417
2580,10.890247001630145
2581,45.303979187357896
2582,32.65791836343509
2583,25.43511503126652
2584,31.869383377921885
2585,37.90964764600966
2586,-20.354881537553375
2587,-30.629172644531753
2588,7.601769466488649
2589,40.81463495961646
2590,31.055208530244574
2591,31.265089623314005
2592,35.20323618690924
2593,40.60024359376235
2594,-12.323047787749156
2595,-16.032103565599254
2596,10.196841989698088
2597,39.14261877496097
2598,31.00945497983376
2599,34.78859931480637
2600,42.144356194386596
2601,43.989240113642005
2602,-6.841082800787561
2603,-16.96381991649696
2604,11.259137933698737
2605,46.66663694283773
2606,32.08297594342182
2607,20.509399295119028
2608,29.481539007232175
2609,39.88791536915508
2610,3.1812433485216545
2611,-14.139990817677027
2612,10.261696223045973
2613,47.16023485151364
2614,33.993225615710635
2615,23.74909255050101
2616,22.6220384723321
2617,27.468812058685238
2618,-6.343503049979894
2619,-20.572339801244578
2620,0.7092316286848409
2621,41.806019257169666
2622,43.52138127880315
2623,39.15028666573656
2624,36.33645366153485
2625,40.24903675622898
2626,-1.2877628622914452
2627,-37.38473402690945
2628,-16.346699342066724
2629,33.501482048277836
2630,30.57199220093125
2631,24.141253030966578
2632,27.20846672778748
2633,33.1170711418352
2634,-28.816266635558353
2635,-46.32764344117462
2636,-19.097904241504096
2637,26.739553846415397
2638,28.45114145167605
2639,24.127703996612986
2640,31.452582979501127
2641,33.724058066561305
2642,-34.09611123147587
2643,-40.62742908326399
2644,-15.360802389251496
2645,25.770302617744107
2646,21.58647742325807
2647,18.87948148457762
2648,26.62953280254479
2649,25.926263235810772
2650,-40.963004555579346
2651,-43.911848432545455
2652,-10.561719335612787
2653,20.855961129940326
2654,17.458777659622008
2655,17.076199742852182
2656,23.886856187018548
2657,25.942763687272834
2658,-32.94961301479136
2659,-43.244038112106075
2660,-13.976860654058573
2661,21.823042072190116
2662,12.37200225706181
2663,9.347362293232612
2664,22.67595651894636
2665,34.94805310369491
2666,-4.813792605832208
2667,-17.219192103550128
2668,1.4229410620773137
2669,33.406240017807846
2670,14.986861177042838
2671,11.168376536448815
2672,18.695212006203718
2673,26.988887801543036
2674,-36.39671204041476
2675,-49.38265557573905
2676,-22.741261459726154
2677,14.44337084877865
2678,5.929439144918895
2679,12.923090985723288
2680,19.92324449893282
2681,18.43575786321035
2682,-40.73385956603988
2683,-53.82029763315419
2684,-30.215531088471614
2685,14.773348181462058
2686,13.214799175124076
2687,16.02034630670426
2688,26.52661848048985
2689,29.37005973252891
2690,-32.347993094143604
2691,-27.46807480280993
2692,7.35469486139694
2693,27.525690772018038
2694,25.875132669437644
2695,26.852534608668375
2696,31.67248967161036
2697,38.25980236051717
2698,-1.9584748600564301
2699,-7.0944590018654115
2700,18.36214232581504
2701,47.25311689498186
2702,29.173906447024205
2703,30.797037377403218
2704,37.32071856507886
2705,41.54716708145686
2706,-4.397412404599624
2707,-11.822687708879325
2708,15.67771128366193
2709,42.90060636487439
2710,23.213280513081994
2711,24.237345387009366
2712,34.068954073951154
2713,38.30698793362113
2714,-10.592012403981757
2715,-16.198456262722498
2716,11.561022919508313
2717,37.4087870221748
2718,16.246564975493126
2719,15.134417370388878
2720,27.457884234432576
2721,31.829872109439112
2722,-19.22828141999111
2723,-29.711243209445087
2724,0.2282137236179829
2725,31.7757852488685
2726,12.496435187717758
2727,18.87359304984698
2728,29.424379790558206
2729,31.53422436749317
2730,-22.295227102453314
2731,-39.34002315525563
2732,-3.9561752867740725
2733,33.38004584009064
2734,6.374997083148569
2735,11.92309638054451
2736,27.741553068567484
2737,37.38679214025016
2738,-2.486166220030572
2739,-14.183368885822757
2740,18.047570628645325
2741,44.68941875737777
2742,19.039704610333317
2743,7.447183040511764
2744,16.147595093445148
2745,27.985653886107887
2746,-9.795553228573134
2747,-19.90815086197558
2748,8.702747181007362
2749,39.78508717032951
2750,21.453300996329137
2751,23.867701386670152
2752,34.324140864370946
2753,39.95328178043974
2754,-3.6261929438706315
2755,-11.125581238935151
2756,16.250407853602333
2757,48.07355929572862
2758,31.19593467411567
2759,26.349968255896517
2760,31.10461068045262
2761,39.265801431334246
2762,1.0524885624803109
2763,-10.412435921209052
2764,15.518929801923923
2765,58.05312595781234
2766,50.788560501100285
2767,43.93601666308711
2768,44.813503891154795
2769,49.277158257013895
2770,10.217983376091842
2771,-1.4691977733688892
2772,22.636430363984374
2773,63.19253944856036
2774,56.33318910281993
2775,43.71755987344524
2776,41.96628052194588
2777,45.73098163325186
2778,10.030163710443121
2779,-2.1408246219689104
2780,26.09262136586038
2781,64.7589827904133
2782,56.358102421768145
2783,46.56741846631772
2784,41.688540899712336
2785,44.04947698282014
2786,7.274880080564428
2787,-9.338862989725124
2788,19.357894901014426
2789,63.80708363304536
2790,53.65497125640861
2791,43.79470469330589
2792,43.17300071554147
2793,48.36173886180659
2794,1.885816011061788
2795,-14.580561571105484
2796,12.924959010585205
2797,49.39648511256539
2798,46.04100997893766
2799,37.10707500170057
2800,42.72216160893569
2801,50.27497650849218
2802,-0.20095993397122533
2803,-24.573091329106454
2804,6.6097619474952705
2805,46.10122114070461
2806,34.62068887651163
2807,27.405635872027638
2808,33.968109078482634
2809,44.74663510552937
2810,-12.0653000794696
2811,-32.981205428054004
2812,1.1669159894669747
2813,42.68592703992256
2814,30.524379466240454
2815,26.119063475779377
2816,25.97974101797738
2817,32.81102811608765
2818,-20.808491942093138
2819,-30.892149864297863
2820,-0.05003409175598102
2821,27.12380340975932
2822,11.119725234709366
2823,11.99527034473683
2824,15.875485416323555
2825,19.021782056081307
2826,-45.47241799388734
2827,-49.64473268855146
2828,-10.191176731581645
2829,28.311652783437456
2830,18.728319696105014
2831,11.49391656106748
2832,15.710233844999202
2833,17.72537161568686
2834,-50.12105060014492
2835,-51.22700894812162
2836,-16.98603578655388
2837,26.44183879915261
2838,10.612851494920102
2839,3.8554360355791912
2840,13.647057568965533
2841,26.61181597198599
2842,-30.693675324044825
2843,-41.57324793108063
2844,-6.361793986023235
2845,38.28892227145717
2846,17.048368110784015
2847,13.952333694480002
2848,19.404018571951504
2849,29.556597596565307
2850,-25.137319306202343
2851,-36.10748911721851
2852,1.01415467386518
2853,37.82646911867763
2854,6.793972752763526
2855,-7.481416891405763
2856,1.9167738833347907
2857,17.88816010550633
2858,-44.287717011172134
2859,-56.75660378828668
2860,-21.265761768829773
2861,15.255113586645448
2862,-19.669804316823154
2863,-32.91266155550361
2864,-17.53975984705829
2865,-2.0280834824503717
2866,-81.00969814617628
2867,-92.68485951764048
2868,-44.75112576273299
2869,10.155498001289287
2870,-7.191605751123367
2871,-16.299893698704167
2872,1.4009992175562904
2873,18.141752653773757
2874,-54.08277434484159
2875,-61.292388600006255
2876,-19.286941097256168
2877,18.257106002153925
2878,2.6403841659274114
2879,0.08082823604304537
2880,15.490922235572674
2881,30.82913203432007
2882,-26.291808064088535
2883,-36.69657957926562
2884,-1.6243028404144408
2885,31.528681117565423
2886,9.74539685212254
2887,4.695656246314402
2888,12.52967829844071
2889,26.319847671888184
2890,-30.165876903676736
2891,-48.08213243741993
2892,-12.92458916903952
2893,27.909812780924636
2894,4.489101372220589
2895,-1.6530828922796803
2896,-0.17695455343859484
2897,13.816823317448387
2898,-45.12480123412338
2899,-48.43506167824611
2900,0.6357672463447775
2901,24.1059080733329
2902,3.028520037828641
2903,10.815082848802378
2904,17.95870309151716
2905,25.971409949203586
2906,-36.30392329299368
2907,-38.52051194832225
2908,-0.5269638882486708
2909,35.26864360369733
2910,10.832082207585755
2911,12.837682451657445
2912,19.189630969215003
2913,29.170893400727017
2914,-24.49196122062663
2915,-32.79690951881511
2916,-1.5817705891373164
2917,40.154754101801636
2918,23.200937054401223
2919,21.237201865349217
