,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
994,5.0342928393310905e-05,5.01699914921006e-05,5.0587862421476784e-05,5.060081824368148e-05,5.078547938183142e-05,5.034921730238866e-05,5.056004012857608e-05,5.0409075751514536e-05,5.0729316488080414e-05,5.070471645053974e-05,5.080051778088658e-05,5.030139580561381e-05,5.073635534640256e-05,54.761778914293565,5.069566929557509e-05
995,4.9191477993532115e-05,4.926229056058171e-05,4.940975768221712e-05,4.944067727941768e-05,4.965682303794595e-05,4.9166094482595335e-05,4.940993113001141e-05,4.917075534168314e-05,4.956181834861521e-05,4.952833040327982e-05,4.963206368897746e-05,4.9080108453858915e-05,4.9538506253200716e-05,405.20784549745827,4.952412620904419e-05
996,5.17434196394303e-05,5.162532300121803e-05,5.194755791272123e-05,5.1969311370418256e-05,5.21999896276548e-05,5.1721941306634664e-05,5.1952622996491275e-05,5.180707752156268e-05,5.2136603646984785e-05,5.210786739934165e-05,5.2189595678758264e-05,5.171252111743368e-05,5.218760289739368e-05,389.3422206651847,5.207905017483504e-05
997,1.1508776133044697e-05,1.1459356803798282e-05,1.1563217625742267e-05,1.1570441667227482e-05,1.1675830754345174e-05,1.1501169176755362e-05,1.1581401253771362e-05,1.1512659277055468e-05,1.1637235354566426e-05,1.1612016044283171e-05,1.1592052553764634e-05,1.1611320961795588e-05,1.1754667768016011e-05,8.819668002517726e-06,1.1640459487806406e-05
998,1.2074394857157636e-05,1.1993477596881592e-05,1.2156438854658034e-05,1.2169065646279941e-05,1.224892691987564e-05,1.2078143369173875e-05,1.2131359099527525e-05,1.2055746303264803e-05,1.2162747256312464e-05,1.2160242388323966e-05,1.2154611700531728e-05,1.2032226827678786e-05,1.2188281117155183e-05,8.766676710037541e-06,1.2220437245387819e-05
999,5.863125667920421e-05,5.851191135615795e-05,5.8853596062270336e-05,5.888321420469384e-05,5.912939741045043e-05,5.8615876295720124e-05,5.884201976851712e-05,5.8610187007921846e-05,5.896008541250117e-05,5.894453819941492e-05,5.9044488646236375e-05,5.8394346784383236e-05,5.897107449800417e-05,8.880214405220357e-06,5.89720468819214e-05
1000,1.4201098450365644e-05,1.4122710949363779e-05,1.4308573392080237e-05,1.4322580807392643e-05,1.4424458616676263e-05,1.4210453310542708e-05,1.4299477180168212e-05,1.4169510295576165e-05,1.4299488214869214e-05,1.4296694745810086e-05,1.4315661909070353e-05,1.4116430826287187e-05,1.4327987825199757e-05,8.787468967510744e-06,1.4389304619636912e-05
1001,1.4818521281566955e-05,1.455557144867644e-05,1.4900831541682424e-05,1.490857563338881e-05,1.5049538982742768e-05,1.4817460799002053e-05,1.4907069312426524e-05,1.483461104266612e-05,1.5009949541394186e-05,1.4984026999165798e-05,1.4939901065306318e-05,1.4860418283281984e-05,1.507292538412573e-05,8.851284776253963e-06,1.5000098727805325e-05
1002,1.365979134142007e-05,1.3677326146707616e-05,1.37523561008433e-05,1.3767667261668488e-05,1.3865676759893609e-05,1.3649056860445965e-05,1.3737434284756944e-05,1.3705452949737786e-05,1.3850968234100886e-05,1.3831535290604572e-05,1.3875727477586467e-05,1.3627235269905918e-05,1.3818458651420146e-05,477.33750972460695,1.3781094301455585e-05
1003,6.0920819947834266e-05,6.088644453392381e-05,6.111257857320872e-05,6.112987870447568e-05,6.132863452011083e-05,6.091700495315263e-05,6.109530453436842e-05,6.090388764099014e-05,6.119443824351488e-05,6.116950912091824e-05,6.126501505672986e-05,6.074441002705679e-05,6.118579901884315e-05,977.3701734137658,6.12266163926787e-05
1004,6.133058419646213e-05,6.128373337192087e-05,6.152615721812248e-05,6.154342781309195e-05,6.174006668629393e-05,6.132771458625425e-05,6.150772565138069e-05,6.133392850443911e-05,6.162121359731902e-05,6.159121000367038e-05,6.170242487969307e-05,6.118228200837005e-05,6.162331904085194e-05,379.42126711305923,6.164146014300973e-05
1005,7.747513399804824e-06,7.652229188926993e-06,7.792361463850641e-06,7.795398583976396e-06,7.87336517309115e-06,7.741826260761999e-06,7.804814722910259e-06,7.758464391971264e-06,7.877340113768157e-06,7.84555107949548e-06,7.80608317528081e-06,7.815296728857714e-06,7.913339494321919e-06,8.967886321725998e-06,7.84658973450511e-06
1006,7.844109109855804e-06,7.766866906622876e-06,7.91105605446065e-06,7.901951934459642e-06,7.97751120655638e-06,7.846233412852928e-06,7.895863835925932e-06,7.835437306283276e-06,7.930814407603456e-06,7.922080822784686e-06,7.918625055184966e-06,7.840698241051952e-06,7.954907631627512e-06,8.91009708050055e-06,7.952600165621524e-06
1007,6.081133921265715e-05,6.068340088784871e-05,6.100550046184194e-05,6.101103792404961e-05,6.123277192793725e-05,6.0807084345886445e-05,6.097725641988859e-05,6.07984896012708e-05,6.108618502591429e-05,6.10640802915668e-05,6.111002753861932e-05,6.065412912941634e-05,6.110249700720214e-05,8.930325604401076e-06,6.112820611819086e-05
1008,5.871950198044305e-05,5.858104816429477e-05,5.8924720724205286e-05,5.894448057491872e-05,5.9151213005839275e-05,5.872243189978145e-05,5.8884288057772867e-05,5.8684468651641524e-05,5.896781835021613e-05,5.894858432637359e-05,5.901519363413698e-05,5.854974515804278e-05,5.900214708229894e-05,8.934817552355405e-06,5.905277302836522e-05
1009,1.235967171040516e-05,1.2224665890653588e-05,1.2426286486094612e-05,1.243347513095605e-05,1.2557425616127012e-05,1.2350778548388553e-05,1.2438015753486328e-05,1.2391765372325685e-05,1.2537365948953419e-05,1.2517430651093127e-05,1.2438171761263073e-05,1.2314265021736322e-05,1.2591510636251258e-05,9.371752422923706e-06,1.2509582718562666e-05
1010,1.370652274651904e-05,1.3591543400995656e-05,1.3794974712404587e-05,1.378008145065489e-05,1.3909707877597881e-05,1.3693061510163656e-05,1.3755533706568587e-05,1.3720756218805514e-05,1.389079173842164e-05,1.3866868592657886e-05,1.396686698724034e-05,1.3644343710690026e-05,1.3847000167452735e-05,174.74924059947347,1.3818585372450002e-05
1011,6.213972249341967e-05,6.199770768639058e-05,6.232743964648224e-05,6.234553185698489e-05,6.255344054379862e-05,6.212946297880293e-05,6.231046309832688e-05,6.2147008864067e-05,6.243553841440823e-05,6.240928710501503e-05,6.246317620164917e-05,6.199736667435135e-05,6.244200349595519e-05,539.2236397943453,6.244377426126011e-05
1012,1.7731327589066744e-05,1.7705250797280212e-05,1.7814090796901094e-05,1.7863834825763655e-05,1.7991835261334752e-05,1.7713766377658083e-05,1.7836480955849027e-05,1.7793478296433906e-05,1.8024571472929392e-05,1.8001428076250472e-05,1.800620720544385e-05,1.750099254941338e-05,1.7913437339577905e-05,398.3016451570577,1.7889553520489112e-05
1013,2.029624483428419e-05,2.014193713820726e-05,2.043440165957138e-05,2.043987582746008e-05,2.0627961203013604e-05,2.030692449533711e-05,2.0469793598337446e-05,2.031726068208819e-05,2.060909466246098e-05,2.0534305100826812e-05,2.047408266149523e-05,2.056958021637563e-05,2.0859355298034654e-05,9.0321900206256e-06,2.0546573230652415e-05
1014,2.1332762680941743e-05,2.1088727276827735e-05,2.1443063426574337e-05,2.1463057303769342e-05,2.166940196771073e-05,2.1328420954726544e-05,2.1471801329350746e-05,2.1322668685527895e-05,2.1597966195056806e-05,2.1575604006719517e-05,2.1447985933395608e-05,2.1240328675493804e-05,2.1691371274329764e-05,9.467225614163668e-06,2.1594595584439857e-05
1015,2.1826738631537784e-05,2.176127188630981e-05,2.1927933067127785e-05,2.196314402924068e-05,2.2189812071633114e-05,2.1826285862855215e-05,2.1923725322639454e-05,2.1737540450386814e-05,2.1959056822193622e-05,2.1942688429257022e-05,2.205304289611909e-05,2.161288814903573e-05,2.1964395986239352e-05,8.96013108161805e-06,2.2102626681416727e-05
1016,2.108134705885238e-05,2.099318217791492e-05,2.1204239453535077e-05,2.126899600347503e-05,2.1440532641367053e-05,2.1091065148262095e-05,2.1227862264161844e-05,2.1010400978542393e-05,2.1223403307535043e-05,2.1209349752191008e-05,2.1284400749981273e-05,2.09109288453215e-05,2.1253305347505806e-05,8.969612633224172e-06,2.137129877313479e-05
1017,1.9144692384817742e-05,1.8985472213862937e-05,1.9273838883969068e-05,1.9285811141056113e-05,1.947451241948223e-05,1.9150178472109824e-05,1.9261604174802097e-05,1.9193065254191008e-05,1.9434552398799013e-05,1.9402365480016045e-05,1.9343760477650898e-05,1.92197994276615e-05,1.9515927827469584e-05,9.105846312709076e-06,1.9394531357447304e-05
1018,1.5776534375295566e-05,1.5526204919704578e-05,1.5842598767056318e-05,1.5911109681612192e-05,1.6032324693730715e-05,1.575810579684588e-05,1.5856447139849237e-05,1.578467701446803e-05,1.6029750203803205e-05,1.600494186653333e-05,1.599116257649997e-05,1.556957418142319e-05,1.595305639114711e-05,671.8585684034509,1.591405234942085e-05
1019,6.12699124398745e-05,6.122077976375304e-05,6.145571682436576e-05,6.147599231739764e-05,6.167849237422211e-05,6.126045673959472e-05,6.144386934496438e-05,6.124227766582125e-05,6.153671001654811e-05,6.150859189298625e-05,6.159921352173623e-05,6.109083688742866e-05,6.153164607628288e-05,911.3491222548632,6.157079106303842e-05
1020,6.136078768308948e-05,6.125310462355029e-05,6.153534252721719e-05,6.15631749252966e-05,6.176514996598818e-05,6.134701191788554e-05,6.15323319066192e-05,6.14033830410728e-05,6.169073521771794e-05,6.166382885313971e-05,6.170402963420945e-05,6.125567141365586e-05,6.169367425689917e-05,419.9083159012254,6.166014910632842e-05
1021,1.2115854974025842e-05,1.205145027545885e-05,1.2205167978628073e-05,1.2203445156852837e-05,1.2324996733937981e-05,1.2118877377092923e-05,1.2214717787234335e-05,1.2148952528142382e-05,1.2325047741254482e-05,1.2310584460322783e-05,1.2262397493945594e-05,1.2235170674869703e-05,1.2420453251416706e-05,9.476452595658737e-06,1.228446783932499e-05
1022,1.2839769588587937e-05,1.284014010452424e-05,1.2921872016378038e-05,1.2931939646627705e-05,1.3060917890700991e-05,1.2845553615451296e-05,1.29543805059151e-05,1.2820464925087403e-05,1.2991159956029745e-05,1.2973971242642919e-05,1.2966689077600917e-05,1.2821629503860846e-05,1.302247547153437e-05,9.35882890920691e-06,1.3014609118386714e-05
1023,6.132478517574929e-05,6.120014728661251e-05,6.150404650063753e-05,6.151948533318741e-05,6.173844403851812e-05,6.13204946286927e-05,6.14867417996712e-05,6.131743128120142e-05,6.160293596099034e-05,6.157683775832934e-05,6.161173711248053e-05,6.118465437468106e-05,6.162009501794995e-05,9.349679639204603e-06,6.163728286002615e-05
1024,1.54088273901044e-05,1.5311769523353706e-05,1.5540089025852273e-05,1.551897792598072e-05,1.5687995344187023e-05,1.5417113160566907e-05,1.5526389456658753e-05,1.5342727666591536e-05,1.552281633783173e-05,1.5510643337133205e-05,1.5556032827362683e-05,1.5263573950035122e-05,1.553579861114357e-05,9.362580685672574e-06,1.5641886600402024e-05
1025,1.6121041687714672e-05,1.600970144598453e-05,1.6221544456713376e-05,1.6225594024958367e-05,1.640780371079815e-05,1.611416240019903e-05,1.6219736586915846e-05,1.6172594767186314e-05,1.6403073189465907e-05,1.6384911485270623e-05,1.634127393163577e-05,1.616535692000218e-05,1.643365394793844e-05,9.544190909591276e-06,1.635337126501817e-05
1026,1.3503124660585749e-05,1.3501553447816942e-05,1.3585698788057859e-05,1.3601906199172322e-05,1.368386779099227e-05,1.3498353405618197e-05,1.3582464533697377e-05,1.3471044165210758e-05,1.3631178669138994e-05,1.3613125486578444e-05,1.368572438747043e-05,1.3427289386914433e-05,1.3595843648272941e-05,654.1267544626658,1.3620652850923351e-05
1027,6.130418986765232e-05,6.124393253859152e-05,6.148315335687869e-05,6.150422765050604e-05,6.171257096417308e-05,6.128876641226048e-05,6.147027613206183e-05,6.12859717858804e-05,6.157651428450537e-05,6.155054231948781e-05,6.160495843371308e-05,6.11357817478651e-05,6.156906281712222e-05,868.7264054527678,6.159812822289033e-05
1028,6.153125755172276e-05,6.143334603883718e-05,6.171999923594167e-05,6.173796564807417e-05,6.194103628110213e-05,6.152186292564702e-05,6.170629810861632e-05,6.154423251937171e-05,6.183215832338745e-05,6.180702276014616e-05,6.188911274024141e-05,6.139718139602125e-05,6.183716559560672e-05,513.3515125888966,6.18362939845483e-05
1029,1.5381311011433676e-05,1.5183868527889587e-05,1.5472995506993484e-05,1.5479413411626518e-05,1.5628604963345176e-05,1.5369789639703066e-05,1.5500486029644446e-05,1.5480566106488273e-05,1.5699093760274077e-05,1.5680133547316678e-05,1.554161434615288e-05,1.546405162651271e-05,1.5820989602648875e-05,9.34837560340444e-06,1.555656057704456e-05
1030,1.8766931659445835e-05,1.8612947596896686e-05,1.8880620239055966e-05,1.889699987693232e-05,1.9074658123746808e-05,1.8775197474248673e-05,1.8934415825137885e-05,1.874707017642761e-05,1.8986352649722965e-05,1.8966583966297764e-05,1.8951991038649086e-05,1.8780715179095524e-05,1.9058518405298282e-05,9.20419202782153e-06,1.9015422206690447e-05
1031,2.060834736023097e-05,2.0517714148304963e-05,2.071831578118421e-05,2.0745799268685584e-05,2.095113679926017e-05,2.061880403563819e-05,2.071073491550514e-05,2.05270297995699e-05,2.075695205571217e-05,2.073841332618686e-05,2.0794426980618476e-05,2.0412803307739925e-05,2.0746526503467405e-05,9.198681065955093e-06,2.087539874392213e-05
1032,2.1142289585438625e-05,2.1050091581721424e-05,2.1249740482169114e-05,2.1319111928439638e-05,2.1491325033373237e-05,2.1143027010471182e-05,2.1292199394365584e-05,2.106631887422723e-05,2.131030502247557e-05,2.129354443628671e-05,2.1308453285417732e-05,2.0978869326778503e-05,2.131048676420781e-05,9.179976336605545e-06,2.1412880994822956e-05
1033,2.041686853202562e-05,2.0196485922500067e-05,2.0533863309154336e-05,2.0540413823844126e-05,2.0746417174526655e-05,2.0407694661468064e-05,2.054055062461262e-05,2.045924499045505e-05,2.0756248100096046e-05,2.073249019093738e-05,2.0632756507672524e-05,2.048319697552419e-05,2.079808668606261e-05,9.324858411774208e-06,2.0640239171406644e-05
1034,1.8539927972827635e-05,1.8477830644475877e-05,1.8654623814096094e-05,1.8684272845079943e-05,1.8815890506448483e-05,1.852418507464913e-05,1.8653861306405333e-05,1.8494868533224693e-05,1.873781045568239e-05,1.8714724675305302e-05,1.8813511743345224e-05,1.8410636174085072e-05,1.8659787830339474e-05,663.9771549593285,1.870412027239294e-05
1035,6.243639941875226e-05,6.232509849996826e-05,6.262029025620679e-05,6.26416088618791e-05,6.284725221247938e-05,6.242697630050096e-05,6.260522609110897e-05,6.242973342245113e-05,6.271334506693743e-05,6.268884668113298e-05,6.273909101951245e-05,6.227975195046975e-05,6.271951142397167e-05,901.5756590446771,6.274012143722411e-05
1036,1.6354651238365446e-05,1.6398082585302886e-05,1.646631084021878e-05,1.6492565416149723e-05,1.6604604790569437e-05,1.634749939289215e-05,1.645839554595073e-05,1.637676550783897e-05,1.657577204093379e-05,1.6555385962006814e-05,1.6678739801930706e-05,1.6253506378339083e-05,1.6493252390352666e-05,470.65223205873235,1.6517872249146667e-05
1037,1.6064670666148818e-05,1.5976189091141695e-05,1.6175320861148306e-05,1.617795263142578e-05,1.634323829377579e-05,1.606179005102263e-05,1.6197899876109285e-05,1.6124915829278933e-05,1.636095152210196e-05,1.634046313840009e-05,1.6230532962142788e-05,1.6285663968275357e-05,1.652927547412183e-05,9.589953920904098e-06,1.6265173593050488e-05
1038,1.3685008372976024e-05,1.3563383051048234e-05,1.3773819234993855e-05,1.3817650816844086e-05,1.3937962073822371e-05,1.3685378369454587e-05,1.3817968097370813e-05,1.3669360720951968e-05,1.3880500037343284e-05,1.3858484814972929e-05,1.3807263301012714e-05,1.3685588361902935e-05,1.390333608261082e-05,9.94077576696843e-06,1.3886848288519958e-05
1039,5.550002488683059e-05,5.532682163050651e-05,5.567932328230681e-05,5.57193463924913e-05,5.593402787620789e-05,5.5495283253775236e-05,5.568547275576891e-05,5.549144610030872e-05,5.578698773998759e-05,5.5760268456832246e-05,5.577278334158959e-05,5.535601248357952e-05,5.5819082580664273e-05,9.446953944826365e-06,5.5832075464068625e-05
1040,5.28827068600585e-05,5.260095344521475e-05,5.3059543851285486e-05,5.310543912230083e-05,5.331347326769284e-05,5.2885841017557204e-05,5.30418412137755e-05,5.2850880656085495e-05,5.314574162364395e-05,5.312473143292641e-05,5.31214653485726e-05,5.272519209460115e-05,5.318248754321586e-05,9.493390085719015e-06,5.322300266567339e-05
1041,3.5719183407945843e-06,3.501700861839751e-06,3.5949002131923035e-06,3.5976493466854078e-06,3.6339412924360758e-06,3.571921899167682e-06,3.593069343417413e-06,3.5800379619907537e-06,3.6218290301720975e-06,3.6159973918187337e-06,3.6109404840189527e-06,3.5766038576653326e-06,3.6334080709326304e-06,9.642913000776261e-06,3.6191467898637267e-06
1042,5.163812791999898e-05,5.151720533226861e-05,5.185589695438181e-05,5.1870244459828055e-05,5.206536025842007e-05,5.163475167706535e-05,5.184178534906533e-05,5.1690071290654046e-05,5.2000234535874266e-05,5.1975346345940395e-05,5.206192860841854e-05,5.157079625348355e-05,5.201231803699165e-05,565.1893753973485,5.1977598499898764e-05
1043,4.8035467319028076e-05,4.828931621225546e-05,4.823350704052481e-05,4.8266795212604216e-05,4.847983259247978e-05,4.799796395290792e-05,4.824134886925094e-05,4.794244796403534e-05,4.832220686602751e-05,4.829273863164241e-05,4.8400872142100005e-05,4.7847006838381076e-05,4.8289780252829006e-05,927.14316721141,4.831532102170737e-05
1044,5.1314653846829195e-05,5.1102099804163e-05,5.153535456844192e-05,5.155186389529957e-05,5.175959457093427e-05,5.131721645434301e-05,5.152537074305618e-05,5.1370933650383044e-05,5.165112993065696e-05,5.162451770320274e-05,5.176777800003876e-05,5.126212023913725e-05,5.170712062809976e-05,528.3861740803521,5.166872598523344e-05
1045,4.969432749169369e-06,4.861970195460898e-06,5.001305457982498e-06,5.0030472040368924e-06,5.058370211635713e-06,4.969124180170688e-06,5.0074641746922374e-06,4.979979625909609e-06,5.047921092906867e-06,5.036183490843331e-06,5.014351946789204e-06,5.01416906150068e-06,5.087886539400734e-06,0.007340668563121552,5.041986560129376e-06
1046,5.092805210256532e-06,5.0552995952941695e-06,5.135777005303022e-06,5.1407114973247375e-06,5.183015033891823e-06,5.093209758257606e-06,5.137999571969868e-06,5.096597514069603e-06,5.159184567655575e-06,5.154658611608959e-06,5.138312223708861e-06,5.094770436562492e-06,5.174924049286504e-06,0.007363780571722563,5.1665675913102255e-06
1047,5.270688852930081e-05,5.2505494519282856e-05,5.290778362680875e-05,5.2924746397199374e-05,5.313330195966543e-05,5.270318555740152e-05,5.2864920504600455e-05,5.269049524992196e-05,5.2986370957033385e-05,5.296318516530575e-05,5.2972260057642765e-05,5.256889726154564e-05,5.302369423443715e-05,0.007333482955205065,5.303949411132116e-05
